index	label	text
856	1	@USER I be surprised at how many ppl have me blocked #ITalkTooMuchShit #YOURSTILLCLOCKINGMETHO #ThatsWhyYourGirlStillFollows
864	1	I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire . #killmenow 
869	0	Listening to the rain in bed #Peacefull 
892	0	@USER @USER thnx all sorted now .. #kids #happy .. Thanks again @USER for trying to help most of all thaku for replying
898	1	So nice to have a final before the sun is even up 
901	0	Home finally ! What a way to start the christmas break ! ! ! 
905	1	Oh we get to see The Queens Garden on #itv after she addresses the nation . Just what I always wanted 
911	0	@USER contrary to this ... I 'm wide awake ( caffeine injected consciousness ) 
913	0	Time for my babies and I to take this medicine so we can get better 
926	0	Bday lily painting for @USER HTTPURL
960	1	my favorite thing to do on Tuesday is write psychology papers #killme
965	1	#ready for doing #business today #tiredashell #coffeecoffeecoffee #morecoffee # ... HTTPURL HTTPURL
970	1	Less than 5 hours sleep , fantastic 
971	0	@USER wesay Yar her date was good I guess she ( in first meeting ) wanted to b seen with a girl or smth ( in hindsight I found her mashkook )
978	0	@USER @USER @USER @USER @USER @USER @USER not now guys finals 
981	0	Didnt have no time to wake and bake this mornin winnin 
986	1	@USER haha quite right mate ! They coonty workers have got it aff easy Al tell ye ! Oot here workin like a hamilton accie 
994	0	Saturday selfies miss you guys @USER @USER jessica 101xxx mark 8 kiss each and one ... HTTPURL
997	0	It was a greaaaat night ! 
1025	1	36 hours no food no drink going strong #givemeabrew 
1035	0	Stuck in traffic ! ! ! #mondays #athensbyrain #traffic #ontheroad #ontime ? #sisters #COOLURSTYLE ... HTTPURL
1048	0	Cats are so cute I wish I was n't allergic 
1049	0	@USER kabhi I 'm messier than usual messy wesay I need chai & I 'm resting for last 2 days . May be this is the reason .
1050	0	Claybo Dawson and I are @USER ' s #squadgoals 
1055	0	@USER bruhh I just saw a license plate that had the letters FDB 
1059	1	Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week ! ! ! #needmoresleep 
1067	1	Ouch that hurt 
1071	1	I love math , I 'm so amped for my final like 7 hours from now . I hardly studied for it . #IBeenDoingIntegralsSinceThe5thGrade 
1075	1	They do n't even listen to ur order talk about great customer service 
1082	1	I love waking up with migraines 
1089	1	Hi Orgabeh , so we meet again . I think you 're my soulmate . zzzzZzz #patience
1097	1	Went off the road this morning as did my English professor , thank you FSU for your concern for commuters 
1102	0	Apparently it 's hang up on Ashley day 
1111	1	Wow I really have the best luck known to man 
1112	1	I love running on 3 hours of sleep .. #ijustwannasleep 
1115	0	"My dad would have a shotgun ready | "" My dad would offer him a beer "" | "" My dad would ask him to join his clan "" | @USER @USER"
1122	1	Do n't you just love when you say hi to someone in the hallway and they completely ignore you ? Yeah , I love that too . 
1145	1	sorry for being female , I did n't mean to interrupt your perfect little man-world . 
1146	1	Isabelle sends me the nicest texts 
1151	0	Kisses to you bc you lose wisdom today ... from your mouth #clever lol I love you text me when you 're able HTTPURL
1154	1	Good thing I gotta work today 
1155	1	Foxy Lady .. #waynesworld #excellent 
1169	0	I love putting up the Christmas tree with the fam #christmastree
1176	0	Currently a bus wanker . I hate people #stinks #gobonastick #dickheads
1229	0	Amen ... I love this ! If you did n't plan , then it 's your problem #truth emergency @USER Pearl ... HTTPURL
1241	1	And you just skip my TBH ? Do you not like me so much as to just erase me from your life or something ? #awesome 
1244	0	Happy New Year all my Twitter people . Hope you have a happy and successful 2015 ! Lots of love #2015season #2014sucks
1260	1	:weary_cat_face: #POPCORN ! ! ! bringing this at movie tuesday night ! ! HTTPURL
1269	0	Babysitting night ! Hoping my car does n't get towed bc idk where to park 
1298	0	@USER oh haha no they ain't you ain't even seen em
1323	1	Ca n't wait to work with the dream team again today ! ! #delilyfe 
1331	1	@USER Ok , hope it will rain soon 
1334	1	Yeah so I 'm on a diet HTTPURL
1343	1	We 'll that was a great way to start off my morning 
1347	1	@USER which one is more disturbing dan ? Tickling an elf 's or biting it ... #philisinnocent HTTPURL
1374	1	Its gonna be a loooong day .. but yolo lets have fun 
1382	1	Accidentally breaking your own computer when your tech support ! Haha , talk about employee of the month #techSupport 
1401	1	Yea I love it when 2 is already throwing a tantrum upon waking up . Totally . Awesome . @USER
1412	0	Falling asleep to the sound of rain is so relaxing 
1419	1	Looking forward to doing my 4 page essay tonight seems like fun
1423	0	Yoga pants , a sweatshirt , and nikes , am I @USER yet ? 
1436	0	:regional_indicator_symbol_letter_f: THIS :| #TSU website now worth $ 1.5 Million ! | | You get paid for posting ! | HTTPURL HTTPURL
1447	0	This kid right here makes me so happy #nephew HTTPURL
1453	0	@USER @USER @USER @USER @USER @USER @USER Ya welcome hunny 
1461	0	@USER to you too . :) 
1470	0	@USER miss u I 'm leaving on 7th so ... Need to see you before I go 
1475	0	Each snooze button is more tempting than the last 
1483	0	I come up with some ridiculous scenarios in my head 
1489	1	Love that my buses are every half an hour 
1492	1	I just love when you test my patience ! 
1496	0	Dayum , I really got the house to myself while my brother still has school all week 
1503	0	I got to meet a real CSI tonight #cool but the little jerks who broke into his office at 2am cool 
1527	0	@USER I 'm good at banter ... 
1537	0	NO PAİN - NO GAİN ! | #Fit #Fitness #gym | #No #Give #Up HTTPURL
1547	0	I can't wait to jump in my bed tonight and sleep ! #sotired
1557	0	@USER no , not anymore . 
1569	1	Ready to conquer the day @USER #leavemealonemom #my2fave #bahhumbug HTTPURL
1589	1	I guess I 'll eat leftovers for breakfast AGAIN , while others get black bear .. #cuzididntwantgoodfood #truth #hungry 
1592	0	Connacht Camogie champions 2014 ! 3 years in a row ! Hon HRC ! #MountbellewIsAHurlingStronghold #HolyRosary4life #SeniorB 
1602	1	Gotta study and I 'm like , who cares ? ! #perksofbeingasenior 
1619	0	@USER hahahah Donna being inspirational and shit that 's great
1629	0	it just had to snow and cancel our Vball tournament today ... #ball #is #life
1651	0	@USER when dad calls me by this name we often go into a fight .. You want a fight ? 
1660	0	happy birthday to my boo @USER love you , have a great day ! HTTPURL
1668	0	Solid leg day felt great and hit my max for 2 . Ca n't wait to squat 315 !
1669	1	I just love being in charge of comp music 
1697	0	@USER : A Guide To Coffee HTTPURL LOL , espresso from that time we went to the Maple Leafs fan fest @USER
1709	0	What does n't kill you makes you #stronger ... I 'm #perfect #mybody HTTPURL
1718	1	WAIT the GA I have a crush on and emailed me and told me it was great to have me in class he totally loves me
1719	1	Woke up to find out my vehicle insurance went up $ 22 a month ! ! Merry Christmas to me ... 
1725	1	I love it when work tells me they do n't need me to come in 
1726	0	look for the girl with the broken smile , ask her if she wants to stay while , and she will be loved . 
1729	0	Time for babygirl and I to get our beauty sleep 
1732	0	@USER excited for 2015 its gonna be a good year for music ur gonna smash it #Ed 
1754	0	Chillax Bitches . why is my face so squished . #fireball HTTPURL
1759	1	Ahhh Finals week ... I 'll throw a kegger at my house for all the survivors #Motivating #RIP
1778	0	"@USER @USER is it bad that after my "" happy Preds won "" dance my first thought was Donnie ? ! :speak-no-evil_monkey:"
1785	0	@USER I never study lolz . I 've been working on a presentation thats due tomorrow and I just now started 
1786	0	@USER I dont know what it is but I 'm in love your products Christmas heaven ! #love #skincare #beauty . HTTPURL
1788	1	On a good note , only 49 more days until #Scandal . 
1802	1	way to prove that women are more than just breasts & an ass ... 
1803	1	waking up congested / not being able to breathe is a great feeling . 
1804	0	my life wo n't be complete until I meet @USER 
1808	1	* gasp * The girls are at a rehearsal studio today ? You do n't say ... Hmmm wonder what on earth for ? #MTVStars Little Mix
1809	0	@USER yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out 
1810	1	There 's nothing better than the feeling of being loved lol nothing 
1830	0	My dream is to celebrate Christmas with you 
1836	0	I had the best New Years ! ! ! Spent it with the people I love & I fucking loved it ! Such a happy camper right now ! 
1864	0	Ariana Grandes makeup is always sooo flawless 
1872	0	@USER someone 's on the defensive ... if the shoe fits 
1906	0	I wish a mf would | my day !
1909	1	@USER only children at home status . Woohoo Is n't it fun ... 
1910	1	What wonderful weather we are having ... I might need sunscreen today 󾍁
1912	1	At least my tan looks good need to learn to appreciate my pale skin 
1913	1	well today is gonna be a great day 
1915	1	67 is such a beauty #manitibaprobs
1919	0	Gotta record my favorite show Tamar & Vince season finale ! ! ! 
1928	0	Who dares to play this game ? Lol #Shots #Sex #Fine #Tipsy #Drunk #Dead #NeedAGoodLaugh HTTPURL
1937	0	Might go back to bed it 's easier then making the effort @USER #wrong 
1946	0	@USER but in term time my son ... 
1948	0	I may or may not be obsessed with the grinch 
1960	0	Rocking the Christmas socks at work . It 's the little things like this that make me happy . #essentialservice HTTPURL
1967	1	Dad and step mom bitching at each other , now it 's Christmas #ugh
1968	1	internet got me like #stillalive HTTPURL
1974	1	Ca n't wait for my boyfriend to come home and kick my butt into shape ... @USER
1989	0	Why do I have to have a good game then a bad game and then a good game then a bad game again . 
1992	1	My year is ending perfectly 
2006	0	I do n't know how you can love , but also freaking hate someone so much ! ! 
2041	0	@USER im done with finals thursday that would be nice lol you leave friday at what time ? 
2045	1	I 'm happy with the two hours of sleep I got last night 
2062	1	Next day makeup just looks so hawt 
2068	0	#late night #shopping #bullringbirmingham #sunglasses really ? Lol #sayyes she says xxx HTTPURL
2096	1	@USER : This year 's class picture is so awesome . Really awesome ! hahahahaha 
2115	1	Merry Christmas love Instagram HTTPURL #gifts #spam
2116	1	I love when I write a tweet wrong . 
2140	1	I cared for 8 seconds , then I got distracted . 
2155	0	Munro 's facial expression is my facial expression right now #But #I 'm #giving #up #on ... HTTPURL
2172	0	So which beauty 's can get me some followers then 
2173	0	Just booked me and my back a massage with @USER @USER hopefully stop it groaning over crimbo 
2175	0	Always forget how good the F . E . A . R is by Ian Brown #singingoutloud #TUNE
2184	0	@USER oh man . You will have to get everyone singing ready for when I 'm in 
2185	0	Happy holidays from me and my boy Carl #lrs #holiday #party HTTPURL
2187	1	Dissecting a rat first period is a great start to the day 
2190	1	@USER obvi because every Jesuit is a heretic 
2204	0	Work done , gym done , steak for tea and Friday tomorrow #woohoo 
2206	0	Eeeek cinema date with the boo this weekend 
2213	1	Love the fact that are school smells like a sewer . 
2215	0	day 3 : sun | but it 's not sunny today | #DecemberPhotoChallenge #france #sun #or #today #day3 ... HTTPURL
2222	1	work should be fun today 
2239	0	@USER the word itself is a mockery ... Bae ... like abey 
2245	0	Backs killing me today #tramadol
2249	0	#NYPD did comment 4 this or provide its own internal #statistics w / | involved s & the info has not been given 2 the FBI since 2006 .
2265	1	Haha love when I accidentally spray perfume in my eye 
2286	0	95 % of my clothes are black . #noshame 
2294	1	@USER woww thanks for that helps alot hahaha saddd 
2297	0	Gonna be the shittest Christmas ever without my mum .. Gonna get so drunk 
2303	1	Always fun when buses do n't turn up ! It 's my favorite waiting outside in the freezing cold for them for like half an hour 
2315	0	@USER was just about to say that 
2326	1	stomach flu once again ... what a surprise . 
2335	1	@USER and he can't find himself a pair that would fit 
2338	0	@USER haha ! ! Noo I do n't need new boob 's my old ones are just fabulous 
2340	0	@USER : Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive 
2348	1	Yay for no longer having a vehicle ! 
2364	0	When Santa looks up my name | #sassy #naughty #or #nice #instagood #instadaily #Christmas ... HTTPURL
2376	1	Listened to Gimme Shelter while driving in the rain 
2381	0	@USER @USER yip most likely the next time I get #suckered into #making anotherone 
2388	1	@USER looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple ! 
2398	0	@USER @USER @USER @USER @USER @USER mmmm 
2433	1	finally going to bed , definitely looking forward to waking up in 5 1/2 hours . 
2434	0	@USER aww bless ya . Enjoy your break babe , yeah it was great thanks .. Finally recovering from it . How 's Ya tash going ? 
2469	0	@USER long yeah . the director 's cut will be longer ! you need to see Penguins of Madagascar btw
2475	1	Well , my nmu computer just took a poop on me :/ hopefully it will start back up later .. #whatDoIExpect #NMUComputersAreTheBest 
2477	0	In case somebody breaks in our apartment HTTPURL
2484	1	Babysitting is what I like to do on a Saturday 
2492	0	Dirgahayu my corps @USER 16/12 / 1986 - 26/12 / 2014 | just a corps , we ... ( w / Tari , eni , & 26 others ) [ pic ] — HTTPURL
2522	1	the wheels on the bus are broken down broken down broken down #fml #omwtothemet
2525	0	I 'm in the back chilling for now on , if I do n't keep it contact with you or hit you up do n't get mad I 'm just on some other shit 
2526	0	@USER dusty as usual #redbucket HTTPURL
2545	0	In Scotland ( the little country that 's attached to the north of England ) 
2549	0	#nuffsaid #stupidity #hadenough lols HTTPURL
2554	1	So this week is just getting better and better 
2575	0	@USER : Two years ago i got binoculars from my parents cause I needed to look to the future , I was like cool tweet of the year
2578	1	Love the trust i get from people 
2590	0	@USER yeah stressed isnt the word could easily punch someone in the face right now 
2597	0	"Pepe 's hair RT @USER : Palacio 's hair ... "" @USER : Ronaldo hair .. "" @USER : Messy hair """
2606	1	Glad @USER is excited to see me ... 
2607	1	WOW ! ! ! Really ? ? ? Homework in the weekends ? ! #talkingabout #theteachers 
2614	1	lol drunk mom on Christmas is so fun ... #thisisadisaster 
2619	1	@USER I bet you 're gonna be outside today , its soooo warm , T-shirt and shorts weather #Funny
2655	1	I have three test and a two dance performances tomorrow ! ! #EasyDay
2657	1	so proud of my artwork #proud HTTPURL
2658	0	I find this farrrrr too funny #wow #can # u HTTPURL
2660	0	@USER I do n't blame you bro , if i was married to @USER I too would support Milan HTTPURL
2665	0	I miss how close we were . 
2666	1	I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them 
2675	0	I can see it in your eyes .. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is #dead ... HTTPURL
2685	1	The American justice system 
2690	0	Used my brains and stopped drinking at 8 and been on the tea feeling sober and good .. Bring on tomorrow 
2699	0	@USER I think I 'm gonna check your music out later . Thanks 
2711	1	@USER thanks for all your help Giles 
2717	0	#Repost hernanpuentes with repostapp #ComingSoon #LoveIt #LoveU ・ ・ ・ ⁰ PERFECTION ... Filter ... HTTPURL
2739	0	HAPPY is how i can describe today ! 
2740	0	@USER : Looking back on Saturday night like ... HTTPURL @USER You about Thursday 
2748	1	Yaaaayyy Valentine 's Day stuff is out already 
2763	0	About to take a long ass drive with music blasting 
2769	0	Xmas on the blog feat @USER and @USER * Read our story and share the LOVE Click the link ... HTTPURL
2782	0	Yups sarcasm and wine ! #winelover HTTPURL
2789	0	Looking forward to mine and the boyfriends 2nd Christmas together ! ! 
2814	1	Lol ... That 's real cute 
2816	0	Late night snuggles with my boy 
2818	0	I 'm in love with the cocoa 
2824	0	"By @USER "" @USER Gears up to release its next issue ' Wifey Series ' with #covermodels ... HTTPURL"
2825	0	The power went out in Delano . #blackout in some parts . Still #HappyNewYear everyone . #besafe #goodnight
2832	1	@USER : Jackie Just Had the Best Joke I 've Heard In Awhile | 
2850	1	Smh . Yesterday I was losing my voice . Today woke up with a mean ass cough and a headache Christmas could be any better
2863	0	I fucked them really badly | #AdvancedWarfare HTTPURL
2864	1	#NYPD not cute #NYPDMutiny I am sure the citizens feel real safe you showed us who you are .
2867	0	@USER : @USER : do you ever wonder HTTPURL is some shit you would think of @USER 
2894	0	This gone be some fire ! Jan 24th #getlifted HTTPURL
2910	0	@USER yes the taste .. The slight aroma of the tea 
2917	1	@USER : @USER great seing u mate , thanks for the cheap shot safe trip back | | Dry train why we lost 
2930	1	It 's gonna be a great day 
2933	1	@USER I 'll snap at you if you tell me what to do again ! | #funnyGuy
2937	0	Still feeling sorry for myself about being to ill to go out last night ! ! ! here 's my memories from ... HTTPURL
2944	1	@USER is so funny rn 
2950	0	@USER I 'm not a Lohan anymore detox now for 4 weeks new me ! 1 week tomorrow 
2970	0	Nice soak in the bubble bath 
2985	0	Ah , a week until my next medschool interview 
2997	1	Well throwing up at 6:00 am is always fun |
3009	0	I 'm the guy for you Brooke Davis . #OneTreeHill this story is sad , thrilling and confusing . But I love it ! 
3014	1	Gareth 's polar opposite is a chicken-loving vegetarian #Bones @USER
3020	1	@USER actually cropped out her daughter in this pic for a selfie #topmum HTTPURL
3022	1	Friday morning lecture on blood 
3032	0	Pretty sure I just sat behind @USER in the McDonald 's drive through and peeked to see movie what was playing 
3053	0	Mary is not having that shit whatsoever . #done #shesdone HTTPURL
3063	0	Now gonna enjoy this day with my babies ! ! 
3067	1	HTTPURL Having sooo much fun in math #math #class #drawing #music #eye #snowflake #flo ... HTTPURL
3072	0	@USER find me one of those costumes for him and we will 
3075	1	Hello indoor lung nice to see have to you back . 
3092	1	Lmao I may be drunk ... But my level of maturity is at it 's all time high lmfaoo . 
3126	0	@USER wow are you mad babe 
3128	1	Ca n't fck with you hoe an I 'm sorry 
3133	0	Kebabs ordered .. | Snug on sofa watching shit tele with dad 
3137	1	love studying for anatomy 
3138	0	@USER @USER @USER if not your box them up yeah 
3143	1	A chunk of my hair got stuck in the blow dryer and I had to cut it out ... That 's always fun .. 
3147	0	Hanging out with my niece all day jokes
3151	0	@USER @USER neither can I , I 'm gonna have an ambulance pre-booked gorj 
3165	0	@USER : You were my cup of tea , but you were a total ass so I switched to coffee . 
3168	0	That moment when you want to break someones fingers 
3172	1	Online shopping with no credit card #Umm .. #JustBrowsing 
3178	0	Fuck pure clothes though ! ! ! spoiled just blessed 
3179	0	Time to look at my Golden Girls all nite #love this show
3181	0	The #blackbrunchnyc hashtag got the racists goin up on a Sunday ... 
3183	0	Welp ! Back to the drawing board #mua #sike #eyeliner #fail #notforme #makeup #naturalgirl ... HTTPURL
3208	0	it 's beginning to look a lot like Christmas #office #tinsel #christmassy #happy #long #now ... HTTPURL
3224	1	I wonder what Professor Iaukea has to say about the new Disney Princess ... ? 
3240	1	Ohhh the joy of getting pulled over HTTPURL
3252	0	Wondering weather to have a few drinks tonight or not 
3265	1	soon , stop , wtf , and omg are deff my fav things to hear 
3270	0	:face_with_tears_of_joy: I 'll let you and BB know how I get on xx
3281	1	This is a great time for me not to be feeling well ... 
3287	1	Wow I just can't wait for all the #newyearnewme posts 
3309	0	@USER iv not even started think I 'm just going to get the parents and babies something , the fam is multiplying too quickly 
3315	0	Wow I 'm seriously dying here 
3319	0	Twitter Keeps Insisting I Follow Someone Who I Rather . . 
3328	0	I 'll go to Hawaii ! | Bye Bye my friends ! I 'll be back #Hawaii #trip #with #myfamiry #because #girlfriend HTTPURL
3332	0	@USER okay went to court the case got adjourned till January .. My backs been playing up so in some pain wbu ? X
3337	0	Cannot wait to be home but gonna miss alot of people ah roll on the new year #sligowillbehithardagain
3350	0	There was a shooting in my old neighborhood where my family lives . Praying everyone is okay and stays safe 
3356	0	Wish I was still in bed with @USER #ICouldSleepForeverRightNow 
3357	1	Working cart today .. gonna make that money ! . 35 golfers all day 
3372	1	:party_popper: It 's Monday ! 
3379	0	One more week then back to Sudbury I go ! @USER Lake Nepahwin HTTPURL
3381	0	@USER @USER @USER @USER @USER @USER nice what you cooking me 
3384	0	@USER @USER @USER first line is correct ! ! Ca n't say about the latter one ! ! 
3386	0	stop subtweeting 
3389	0	Gotta go home and cook a big breakfast 
3390	1	Reading a Victoria 's Secret Fashion Show recap with a plate of French fries in front of me 
3392	1	@USER Yes ara i am not , and you know that . Hahaha 
3407	0	@USER it will be weird now without the Christmas music ! . But yay ! ! ! HAPPY CHRISTMAS SAMMIE 
3453	1	@USER : So happy I got an offer from Trinity Laban , I 'd take Greenwich over Leeds any day leeds is where it 's at 
3459	0	@USER vodka lime and lemonade is the one 
3462	1	D - 1 test first day #read #book #งวย 5555 #doing #home #work = _ =
3491	0	@USER it 's no fair that u get to have a lie on & I 'm up early for College and it 's bloody freezing #fair #lucky #duck
3497	1	"Love how the adverts for the woman in black 2 say "" you wo n't sleep for weeks "" ... way to sell it to me #SheNeverLeft"
3505	1	@USER We study hard .. #procrastinators 
3511	1	So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great 
3516	1	I love waking up out of a dead sleep to two firetrucks blaring past my window 
3520	1	love being able to be comfortable in my own room 
3540	0	My dorm is actually really creepy when I 'm the only one in it ... 
3549	0	Finals are over ! Stress free . | Cant wait ! ! ! 
3558	1	' All we do is eat , watch movies and kick the shit out of each other ' #RelationshipGoalsAccomplished
3569	0	@USER @USER @USER @USER true that ! We just keep giving them with no return #charity
3590	0	@USER Good yeah its been good .. Feel tired my self , bed soon x
3609	0	@USER love you so much taylor 
3615	0	big up @USER 4 ur post When cunts run through your photos #its # a #struggle #its # a #problem check da n ... HTTPURL
3620	0	@USER @USER He would get floored in one poke 
3624	0	@USER | Part 2 ~ ARTICLE | ~ UEXPECTED HTTPURL
3627	1	I checked twitter and snapchat but I can't tell what day it is , someone please help |
3649	0	Ca n't believe it 's been nearly 11months since my mum passed away miss her so much more and more everyday 
3678	0	Miss skateboarding and it 's not even winter yet #skateeverydamnday @USER Hoof Life HTTPURL
3681	1	Beautiful way to start my morning . 
3684	0	Upgraded seats kinda scared #sundayfunday #sundaydateday #mylove HTTPURL
3713	1	Tryna learn to skate tonight ! #pennyboard #skate HTTPURL
3714	0	@USER WTF ! ! ! Was that #GangstaWankstaYard
3739	1	If I carried on the way half the men do on here , I 'd be getting called a crank ( amongst other things ) and be asked if I had #PMT ... 
3753	0	@USER haha they were never nice . Guess I 'm not cool enough #sadface
3761	0	@USER well what can I say 
3765	1	And then today was . What a surprise ! #2of6 #6daystretch
3787	0	2014 was the year @USER and I became Lords #watchthelordman
3798	0	Girls with British accents .. On point .
3812	1	The world is such a smiley place . 
3816	1	I retweeted this so Chris Graham blocked me . | HTTPURL
3821	0	Chill #Repost #Dead #Dominos #Haha HTTPURL
